loss,cls_loss,domain_loss,contrast_loss,accuracy,auc,tpr@fpr=0.01,fpr@tpr=0.99,hter,epoch
0.6049791614153026,0.6995317075740207,1.0336636196483264,-0.13753711161288348,0.7931034482758621,0.630281690140845,0.09375,1.0,0.953125,0
0.48124465423143714,0.5609183717857708,0.8074650832197883,-0.489474280314012,0.8160919540229885,0.6654929577464789,0.09375,0.9859154929577465,0.9460827464788732,1
0.4838578925393094,0.550095411864194,0.696703780781139,-0.4573197920214046,0.8160919540229885,0.6080545774647887,0.09375,0.9788732394366197,0.9425616197183099,2
0.5370114719703922,0.6165497181090441,0.7444682338021018,-0.48201235045086255,0.8160919540229885,0.5851672535211268,0.09375,0.9014084507042254,0.9038292253521127,3
0.5045659707366735,0.5523356131531976,0.7171495177529075,-0.5105636360293085,0.8160919540229885,0.5473151408450705,0.0625,0.9084507042253521,0.922975352112676,4
0.45457803047979356,0.5179809419946237,0.6824689344926314,-0.5183482732285153,0.8160919540229885,0.6529489436619719,0.125,0.8169014084507042,0.8459507042253521,5
0.5127699978719198,0.5931123379956592,0.6813781911676581,-0.5386278680102392,0.8160919540229885,0.6617517605633803,0.125,0.9084507042253521,0.891725352112676,6
0.623078033274532,0.6658568673513152,0.8007830273021351,-0.6124407066540285,0.8160919540229885,0.5237676056338028,0.0625,0.9577464788732394,0.9476232394366197,7
0.49048793260222195,0.522619563747536,0.7207767313176935,-0.6347473443231799,0.8160919540229885,0.6027728873239436,0.03125,1.0,0.984375,8
0.5783704869079821,0.6528036939826879,0.7142667770385742,-0.4964683607897975,0.8160919540229885,0.6419454225352113,0.03125,0.9577464788732394,0.9632482394366197,9
0.5049003058958842,0.5592789284207604,0.6891699704256925,-0.6071273054588925,0.8160919540229885,0.5598591549295775,0.0625,0.9647887323943662,0.9511443661971831,10
0.5172013445575346,0.5454190292141654,0.6878232955932617,-0.5211467495696112,0.8160919540229885,0.44762323943661975,0.0,0.9788732394366197,0.9894366197183099,11
0.4804569774938897,0.5462319309061224,0.7018829692493785,-0.6106076443737204,0.8160919540229885,0.6060739436619718,0.15625,0.9647887323943662,0.9042693661971831,12
0.5123593862029328,0.5748635334047404,0.6883052479137074,-0.5199678489430384,0.8160919540229885,0.7684859154929577,0.09375,0.7887323943661971,0.8474911971830985,13
0.4581375546946094,0.4997113333507018,0.5944284959272905,-0.48304875093427574,0.8160919540229885,0.6670334507042254,0.125,0.8591549295774648,0.8670774647887324,14
0.47911862194024285,0.512337059459903,0.6795168789950284,-0.4744989431717179,0.8160919540229885,0.6054137323943662,0.03125,0.8873239436619719,0.928036971830986,15
0.47792723800601633,0.4851658127524636,0.648147929798473,-0.4754182306880301,0.8160919540229885,0.5669014084507044,0.0625,0.9577464788732394,0.9476232394366197,16
0.475347214046566,0.48440237817439163,0.660260633988814,-0.5444582629610192,0.8160919540229885,0.6234595070422535,0.0,0.971830985915493,0.9859154929577465,17
0.45948948668337414,0.46712975136258383,0.6248843453147195,-0.4486583366312764,0.8160919540229885,0.6727552816901409,0.0,0.9788732394366197,0.9894366197183099,18
0.45992779714622717,0.46487193351442163,0.6028948697176847,-0.5668881271373142,0.8160919540229885,0.6679137323943662,0.09375,0.8873239436619719,0.896786971830986,19
0.4745495754840045,0.49379257180474023,0.6599911776455966,-0.4088302176784385,0.8160919540229885,0.6560299295774648,0.125,0.9436619718309859,0.909330985915493,20
0.4781763432012207,0.4934443885629827,0.5787390795621005,-0.6131419410759752,0.8160919540229885,0.6236795774647887,0.09375,0.8591549295774648,0.8827024647887324,21
0.4614793008685797,0.4677157307213003,0.5601570389487527,-0.4767334661023183,0.8160919540229885,0.7308538732394367,0.03125,0.9859154929577465,0.9773327464788732,22
0.46209976811432973,0.47459464317018335,0.5310291376980868,-0.45402001521804114,0.8160919540229885,0.6949823943661971,0.0625,0.9366197183098591,0.9370598591549295,23
0.47411813664025276,0.4842495003884489,0.47679792750965466,-0.522091156379743,0.8160919540229885,0.7152288732394366,0.09375,0.8028169014084507,0.8545334507042254,24
0.4815044931039728,0.491464608094909,0.5820471156727184,-0.4541516256603328,0.8160919540229885,0.6879401408450705,0.0625,0.9788732394366197,0.9581866197183099,25
0.4887954354414652,0.49717338247732684,0.5770343000238592,-0.6130174388262358,0.8160919540229885,0.631382042253521,0.125,0.9929577464788732,0.9339788732394366,26
0.5366288290797979,0.5359629900618033,0.656367301940918,-0.5898664715615186,0.8160919540229885,0.507262323943662,0.0,0.8943661971830986,0.9471830985915493,27
0.49493618564273434,0.5053533518856222,0.45813902941617096,-0.5889764180914923,0.8160919540229885,0.6991637323943662,0.15625,0.8450704225352113,0.8444102112676056,28
