epoch,trial,loss,cls_loss,domain_loss,contrast_loss,accuracy,auc,tpr@fpr=0.01,fpr@tpr=0.99,hter,val_loss,val_auc,val_accuracy,val_tpr@fpr=0.01,val_fpr@tpr=0.99,val_hter
0,2,0.6643766224384308,0.6878700733184815,1.60546875,-0.5984265089035035,0.8,0.9,0.7,0.6,0.45,0.708410929741159,0.5792406456238359,0.3451035781544256,0.01227830832196453,0.9784327821711,0.9830772369245677
1,2,0.6751829147338867,0.6987990736961365,1.63740234375,-0.12085815966129303,0.8,0.8700000000000001,0.4,0.7,0.6499999999999999,0.7163571073566677,0.5647153843211524,0.3451035781544256,0.027285129604365622,0.9899352983465133,0.9813250843710739
0,2,0.7092148661613464,0.7096017599105835,1.5859375,-1.0,0.0,0.0,0.0,1.0,1.0,0.6964043008314597,0.5,0.13513513513513514,0.2,0.84375,0.821875
1,2,0.5017830431461334,0.7010116577148438,1.50048828125,-0.9999804496765137,1.0,1.0,1.0,0.0,0.0,0.6998482056566186,0.60625,0.13513513513513514,0.2,0.8125,0.80625
0,2,0.6877152025699615,0.6874592900276184,1.6201171875,-1.0,0.5,1.0,1.0,0.0,0.0,0.6994612569158728,0.5227502527805865,0.3484848484848485,0.0,0.9767441860465116,0.9883720930232558
1,2,0.6877152025699615,0.6874592900276184,1.65380859375,-1.0,0.5,1.0,1.0,0.0,0.0,0.7062649803631234,0.5835439838220424,0.3484848484848485,0.0,0.9302325581395349,0.9651162790697674
