epoch,trial,loss,cls_loss,domain_loss,contrast_loss,accuracy,auc,tpr@fpr=0.01,fpr@tpr=0.99,hter,val_loss,val_auc,val_accuracy,val_tpr@fpr=0.01,val_fpr@tpr=0.99,val_hter
0,5,0.6946449875831604,0.6905187368392944,1.6240234375,0.4937038905918598,0.6666666666666666,0.4444444444444445,0.0,0.6666666666666666,0.8333333333333333,0.7094709757734968,0.5728078921131343,0.1544502617801047,0.0,1.0,1.0
1,5,0.6656431059042612,0.7093050479888916,1.4271240234375,-0.4228646904230118,1.0,1.0,1.0,0.0,0.0,0.7242016363206334,0.6061814556331008,0.1544502617801047,0.03389830508474576,0.9876160990712074,0.9768588969932308
