epoch,trial,loss,cls_loss,domain_loss,contrast_loss,accuracy,auc,tpr@fpr=0.01,fpr@tpr=0.99,hter,val_loss,val_auc,val_accuracy,val_tpr@fpr=0.01,val_fpr@tpr=0.99,val_hter
0,3,0.6886250078678131,0.6886721849441528,1.6025390625,-0.9999805688858032,0.5,1.0,1.0,0.0,0.0,0.6965443798013635,0.30625,0.13513513513513514,0.0,0.9375,0.96875
1,3,0.7315700352191925,0.7314397096633911,1.4921875,-0.9999780058860779,0.5,0.0,0.0,1.0,1.0,0.6988533799712723,0.45,0.13513513513513514,0.0,1.0,1.0
