epoch,trial,loss,cls_loss,domain_loss,contrast_loss,accuracy,auc,tpr@fpr=0.01,fpr@tpr=0.99,hter,val_loss,val_auc,val_accuracy,val_tpr@fpr=0.01,val_fpr@tpr=0.99,val_hter
0,25,0.726007491350174,0.7257786989212036,1.59375,-1.0,0.5,0.0,0.0,1.0,1.0,0.6977418629186494,0.20578231292517007,0.25,0.0,0.9761904761904762,0.9880952380952381
