epoch,trial,loss,cls_loss,domain_loss,contrast_loss,accuracy,auc,tpr@fpr=0.01,fpr@tpr=0.99,hter,val_loss,val_auc,val_accuracy,val_tpr@fpr=0.01,val_fpr@tpr=0.99,val_hter
0,26,0.7185908257961273,0.7184596061706543,1.6171875,-0.9999827742576599,0.5,0.0,0.0,1.0,1.0,0.6934929309146745,0.3171768707482993,0.25,0.0,0.9761904761904762,0.9880952380952381
