loss,cls_loss,domain_loss,contrast_loss,accuracy,auc,tpr@fpr=0.01,fpr@tpr=0.99,hter,epoch
0.337186436221582,0.3770195280022464,0.17454170509123465,-0.5252026469389878,0.8706643151087595,0.9138927093352214,0.2826475849731664,0.8222416812609457,0.7697970481438896,16
0.351325877652732,0.38809910482626425,0.17337052419152058,-0.5294841370707106,0.8683127572016461,0.9080967702521078,0.27549194991055453,0.8064798598949212,0.7654939549921833,17
0.3489760248471395,0.40439644492200705,0.19409225188510518,-0.5261118862900376,0.8671369782480893,0.911638558972897,0.3076923076923077,0.8327495621716288,0.7625286272396605,18
0.3593244478558883,0.40789809265117133,0.19527222572917668,-0.5107915555105103,0.8636096413874191,0.909832419036997,0.23434704830053668,0.8896672504378283,0.8276601010686458,19
0.3410323499166465,0.3827303615333119,0.1727225252999946,-0.5220355571558079,0.8712522045855379,0.9172927325189777,0.3291592128801431,0.7828371278458844,0.7268389574828706,20
0.32698701110618245,0.3751044369525683,0.17657517323471572,-0.519870657972257,0.8824221046443269,0.9197560066293011,0.4400715563506261,0.7740805604203153,0.6670045020348445,21
0.3302194077800641,0.37379143331549675,0.17610459610330106,-0.5820001813587449,0.8830099941211053,0.9230377613263615,0.32021466905187834,0.8126094570928196,0.7461973940204707,22
0.3057867556814896,0.34182043555039615,0.16341048563030405,-0.5681367167861948,0.8912404467960023,0.9328438636669809,0.41681574239713776,0.7206654991243433,0.6519248783636028,23
0.3345505143197972,0.3891424225695746,0.1665429603046095,-0.5939797942106887,0.8900646678424456,0.9250679064754737,0.3184257602862254,0.7924693520140105,0.7370217958638925,24
0.3668058330913738,0.42262695711149784,0.1569703719425649,-0.5329708110086375,0.8653733098177543,0.9104778046862517,0.3416815742397138,0.8563922942206655,0.7573553599904759,25
0.3159067126356714,0.3553071042955656,0.15254462681745698,-0.5778591921771636,0.8930041152263375,0.9306711697458244,0.4597495527728086,0.7775831873905429,0.6589168173088671,26
0.32288335642354254,0.38265953564299315,0.1448295450126621,-0.6036700479021655,0.8830099941211053,0.9310972495919345,0.37209302325581395,0.8204903677758318,0.7241986722600089,27
0.3207680759408556,0.3724016729740102,0.18468856748560786,-0.6009683373948218,0.8941798941798942,0.9362180400953667,0.3685152057245081,0.7469352014010507,0.6892099978382713,28
0.31377900128562486,0.36160251540525384,0.1527745822365855,-0.5798851722051245,0.8965314520870077,0.9360253642826037,0.42397137745974955,0.8178633975481612,0.6969460100442058,29
0.32287118266489556,0.37655224984166313,0.15533196926116943,-0.5862114946817009,0.897119341563786,0.9370232056869127,0.32737030411449014,0.7084063047285464,0.6905180003070281,30
0.33026829986624884,0.38121934927083956,0.13505375168413064,-0.5820438076212933,0.9024103468547913,0.9356086832566287,0.46153846153846156,0.787215411558669,0.6628384750101037,31
0.2930338550785309,0.32011222486556923,0.15621575132502077,-0.6635438303677409,0.9182833627278072,0.9495393011663937,0.36493738819320215,0.7775831873905429,0.7063228995986703,32
0.3260156131429228,0.3912332385364142,0.1648577544051157,-0.5949388157331468,0.9088771310993533,0.9443010254112767,0.43828264758497315,0.6786339754816112,0.620175663948319,33
0.3330971610059024,0.3978213524440972,0.20444598884929513,-0.617547020993847,0.9024103468547913,0.9439015755555487,0.4991055456171735,0.7679509632224168,0.6344227088026216,34
0.3341012858290559,0.40297891921527734,0.1739727728803393,-0.5875003840861746,0.9041740152851264,0.9454163520672705,0.3953488372093023,0.7136602451838879,0.6591557039872928,35
0.38604097941951887,0.4424249669506888,0.16213251804242113,-0.6302438872066182,0.8982951205173427,0.9388967038337787,0.35062611806797855,0.7933450087565674,0.7213594453442944,36
0.3921453373937267,0.4406236028547416,0.17054483567325163,-0.6280046254921128,0.8930041152263375,0.9365188023396795,0.4669051878354204,0.8362521891418564,0.684673500653218,37
0.3746812296645568,0.4406169375323826,0.16874029322968961,-0.5717407583210949,0.9000587889476779,0.9364287303133879,0.4329159212880143,0.8012259194395797,0.6841549990757827,38
0.38384904320143937,0.46773364836871495,0.17054397742233365,-0.630386642866851,0.8982951205173427,0.9391026946417326,0.5259391771019678,0.7521891418563923,0.6131249823772122,39
0.42381060950105953,0.49880809177772445,0.20395192000227916,-0.5698381804909225,0.8865373309817755,0.9204593516693871,0.4400715563506261,0.8239929947460596,0.6919607191977167,40
