loss,cls_loss,domain_loss,contrast_loss,accuracy,auc,tpr@fpr=0.01,fpr@tpr=0.99,hter,epoch
0.4842664147787406,0.5674489499493078,0.9127218940041282,-0.39142448895356874,0.7988505747126436,0.6657130281690141,0.0,0.9647887323943662,0.9823943661971831,0
0.4897491752689212,0.5567183887416666,0.7908520657907833,-0.5233831083910032,0.8160919540229885,0.628080985915493,0.0,0.8732394366197183,0.9366197183098591,1
0.5499557722627517,0.5926703593947671,0.6549948345531117,-0.536574238403277,0.8160919540229885,0.5429137323943662,0.125,0.9788732394366197,0.9269366197183099,2
0.5059964561342508,0.5454140576449308,0.5944332642988726,-0.4473023702475158,0.8160919540229885,0.621919014084507,0.03125,0.9647887323943662,0.9667693661971831,3
0.45498695350840856,0.5261228341947902,0.5992690649899569,-0.4153065061704679,0.8160919540229885,0.6850792253521126,0.09375,0.9154929577464789,0.9108714788732395,4
0.519413225438403,0.5467982136390426,0.54011024128307,-0.5411219231107018,0.8160919540229885,0.5173855633802817,0.03125,0.9788732394366197,0.9738116197183099,5
0.47769183789690334,0.5224285247651014,0.5735181895169345,-0.45354979451407085,0.8160919540229885,0.5939700704225351,0.125,0.9788732394366197,0.9269366197183099,6
0.5054279910828704,0.5767097297039899,0.5101533369584517,-0.5700776216320016,0.8160919540229885,0.602112676056338,0.09375,1.0,0.953125,7
0.5213828057200572,0.5519508184357123,0.486740459095348,-0.6134032759476792,0.8160919540229885,0.5952904929577465,0.15625,1.0,0.921875,8
0.4918728162984139,0.5219749422235922,0.5622731989080255,-0.6346713125028394,0.8160919540229885,0.6335827464788732,0.125,0.9366197183098591,0.9058098591549295,9
