loss,cls_loss,domain_loss,contrast_loss,accuracy,auc,tpr@fpr=0.01,fpr@tpr=0.99,hter,epoch
0.5692500741670614,0.6684503921053626,1.0361537120559,-0.24666519340297038,0.8045977011494253,0.5462147887323944,0.0,0.9507042253521126,0.9753521126760563,0
0.4612376308443303,0.5346462049267509,0.8496700579469855,-0.43447805873372336,0.8160919540229885,0.6566901408450704,0.0,0.8450704225352113,0.9225352112676056,1
0.48793649211547324,0.6096167679537426,0.7167230411009355,-0.48268669759008015,0.8160919540229885,0.6258802816901409,0.0625,0.9788732394366197,0.9581866197183099,2
0.587794704998351,0.6989475847645239,0.7957445708188143,-0.6712990094992247,0.8160919540229885,0.5977112676056338,0.09375,0.8380281690140845,0.8721390845070423,3
0.4561617870376199,0.5256259739398956,0.6961885365572843,-0.5249881385402246,0.8160919540229885,0.7114876760563381,0.03125,0.9788732394366197,0.9738116197183099,4
0.6444848161110461,0.7102030854333531,0.7936007868159901,-0.45157711986791005,0.8160919540229885,0.584286971830986,0.03125,0.9788732394366197,0.9738116197183099,5
0.49838610033065767,0.5433519530025396,0.6501830274408514,-0.5896063877100294,0.8160919540229885,0.5908890845070423,0.09375,0.7464788732394366,0.8263644366197183,6
0.5083497433398647,0.5715432681820609,0.7611783634532582,-0.567610484293916,0.8160919540229885,0.77068661971831,0.15625,0.8591549295774648,0.8514524647887324,7
0.5435110679747344,0.6391478451815519,0.707840312610973,-0.4319672059606422,0.8160919540229885,0.5977112676056339,0.0625,0.9577464788732394,0.9476232394366197,8
0.429465901106596,0.479928504336964,0.7008278586647727,-0.5657490617172285,0.8160919540229885,0.8025968309859155,0.15625,0.7253521126760564,0.7845510563380282,9
0.5250525529785403,0.5953652892600406,0.7336818521673029,-0.5677444575862451,0.8160919540229885,0.6982834507042253,0.09375,0.9929577464788732,0.9496038732394366,10
0.43921792791920833,0.5006493804129687,0.7363908941095526,-0.6339551633731886,0.8160919540229885,0.7460387323943661,0.03125,0.9929577464788732,0.9808538732394366,11
0.7882004920873275,0.8920916427265514,0.8973168405619535,-0.5650669939138673,0.8160919540229885,0.599031690140845,0.0625,0.9788732394366197,0.9581866197183099,12
0.48110264608229714,0.5230136832053011,0.6512354070490057,-0.5666112632236697,0.8160919540229885,0.5532570422535211,0.0625,0.9225352112676056,0.9300176056338028,13
0.5495920283024082,0.5764817812226035,0.6210130669853904,-0.5211499042131684,0.8160919540229885,0.5367517605633803,0.03125,0.9577464788732394,0.9632482394366197,14
0.5056072251721361,0.554165390404788,0.6127167615023527,-0.5434139763767069,0.8160919540229885,0.5253080985915493,0.0625,0.9577464788732394,0.9476232394366197,15
0.4843152283166332,0.48537627133456146,0.6307168873873624,-0.47635856575586577,0.8160919540229885,0.522887323943662,0.03125,1.0,0.984375,16
0.4818358229922837,0.4883131059733304,0.5552654699845747,-0.7035408748144453,0.8160919540229885,0.596830985915493,0.0,0.9507042253521126,0.9753521126760563,17
0.4975549565392664,0.5112729614431207,0.6197766390713778,-0.5222099850123579,0.8160919540229885,0.546875,0.0,0.9929577464788732,0.9964788732394366,18
0.49185556875563213,0.5047428736632521,0.4591919183731079,-0.49953557313843205,0.8160919540229885,0.6272007042253521,0.03125,0.9647887323943662,0.9667693661971831,19
0.4907101249086788,0.4914866645227779,0.5218157551505349,-0.5903295610438694,0.8160919540229885,0.5845070422535211,0.0,0.9788732394366197,0.9894366197183099,20
0.4875366982372328,0.4918385920199481,0.4234242005781694,-0.6588303036987782,0.8160919540229885,0.6870598591549295,0.0625,0.9366197183098591,0.9370598591549295,21
0.4948165608762667,0.5129448459907011,0.47128537026318634,-0.5222404372285713,0.8160919540229885,0.635343309859155,0.03125,0.8169014084507042,0.8928257042253521,22
0.4757160206550154,0.4936110851439563,0.4817851185798645,-0.5222813307561658,0.8160919540229885,0.7081866197183099,0.0625,0.7535211267605634,0.8455105633802817,23
0.49931566699825486,0.5054848444732752,0.4259384003552524,-0.5900529467246749,0.8160919540229885,0.6423855633802816,0.03125,0.8873239436619719,0.928036971830986,24
