loss,cls_loss,domain_loss,contrast_loss,accuracy,auc,tpr@fpr=0.01,fpr@tpr=0.99,hter,epoch
0.6981149834471864,0.6982160671470091,1.6146479341172681,-0.23275998983647406,0.38961038961038963,0.5238044783499328,0.030303030303030304,0.986013986013986,0.9778554778554779,0
0.6992882487061736,0.6992985686076056,1.5284964964561856,-0.1697022147937534,0.37922077922077924,0.49004026276753554,0.020202020202020204,1.0,0.9898989898989898,1
0.6989892115840665,0.6990277724167735,1.5272657256765463,-0.18106648579393467,0.37922077922077924,0.5162816980998799,0.010101010101010102,1.0,0.994949494949495,2
0.697355284009661,0.6974088936736903,1.5253226683311856,-0.14056674425595814,0.41818181818181815,0.557003602458148,0.08080808080808081,0.993006993006993,0.9560994560994561,3
0.6978066464523216,0.6977109626396415,1.5157030243234537,-0.2318747055515186,0.4155844155844156,0.5433354524263615,0.010101010101010102,0.9895104895104895,0.9897047397047397,4
0.6973706911136578,0.6974204280941757,1.5249652665914948,-0.19273674507270155,0.43636363636363634,0.5746627110263475,0.010101010101010102,0.9545454545454546,0.9722222222222223,5
0.6983176141590267,0.6981826916183393,1.5275727891430413,-0.21651059744361134,0.38441558441558443,0.5093240093240093,0.06060606060606061,0.9965034965034965,0.967948717948718,6
0.6982713614191328,0.6982945928868559,1.523155605670103,-0.2075653598480618,0.35324675324675325,0.5134915589461044,0.030303030303030304,0.9965034965034965,0.9831002331002331,7
0.6988459246499198,0.6989556440373057,1.5339657498389174,-0.2002979786202465,0.37662337662337664,0.5068517341244614,0.0,0.9825174825174825,0.9912587412587412,8
0.6989667511605597,0.6990266509891785,1.527122261597938,-0.20823044840668894,0.3922077922077922,0.49622095076640527,0.010101010101010102,1.0,0.994949494949495,9
0.6985581158043502,0.6984159553173891,1.5182123872422681,-0.19693567761287248,0.3948051948051948,0.49710390619481537,0.030303030303030304,1.0,0.9848484848484849,10
0.697636815170189,0.6976958119992128,1.5174522793170102,-0.18235935508897624,0.3974025974025974,0.5538073038073038,0.0,0.965034965034965,0.9825174825174825,11
0.6978107588631767,0.6976917650281769,1.5281441285438144,-0.21949610413657022,0.42337662337662335,0.5415695415695415,0.020202020202020204,1.0,0.9898989898989898,12
0.696471465408028,0.696547128490566,1.5248369039948453,-0.28519295908741116,0.44935064935064933,0.5951825951825953,0.0,0.9755244755244755,0.9877622377622377,13
0.6990604846508472,0.6991237322079766,1.5228158223260309,-0.23964939838678567,0.3922077922077922,0.4940312213039486,0.020202020202020204,1.0,0.9898989898989898,14
0.6981683344035954,0.6981634792593336,1.5311241543170102,-0.20133248751157337,0.4077922077922078,0.5253937981210709,0.0,0.9825174825174825,0.9912587412587412,15
0.6974478076030681,0.6972648667306015,1.5277993113724226,-0.1556857873868082,0.4103896103896104,0.552588825316098,0.04040404040404041,0.9755244755244755,0.9675602175602176,16
0.697273080999201,0.6971385011967924,1.5195236992590206,-0.20915516419816263,0.42337662337662335,0.56728120364484,0.010101010101010102,0.9965034965034965,0.9932012432012431,17
0.7010185986370235,0.7009655814809898,1.5289545747422681,-0.22666905328785023,0.34545454545454546,0.41173977537613904,0.010101010101010102,0.9965034965034965,0.9932012432012431,18
0.6992023899957731,0.6990334784861693,1.5247009906572164,-0.2148991188360858,0.37142857142857144,0.4898283534647171,0.020202020202020204,0.9895104895104895,0.9846542346542346,19
0.6993532100281158,0.6993567765373545,1.5225112757731958,-0.2601419261743113,0.3922077922077922,0.48915730733912555,0.010101010101010102,0.993006993006993,0.9914529914529915,20
0.6989366362621258,0.6988046777617071,1.5266616663981958,-0.19528326399854778,0.38181818181818183,0.4895458077276259,0.010101010101010102,0.972027972027972,0.980963480963481,21
0.700481496693252,0.7002884923797292,1.5236514376610826,-0.20056634561456355,0.36883116883116884,0.45337995337995335,0.0,1.0,1.0,22
0.6970220282480314,0.6968998515728823,1.5294202037693299,-0.21081631887972968,0.43376623376623374,0.561171152080243,0.0,0.9965034965034965,0.9982517482517482,23
0.6993489174099712,0.6993690618534678,1.5210111952319587,-0.166524171733211,0.42077922077922075,0.4888041251677616,0.0,0.9895104895104895,0.9947552447552448,24
